timestamp,user,type,amount,location,location_norm,device,fields_found,dt,amount_value,currency,hour,weekday,day_of_month,month,time_diff_hours,is_new_device,is_new_location,user_amount_median,user_amount_std,amount_z_user,prev_location,anomaly_label,anomaly_score,anomaly_status,explanation
2025-06-25 19:49:08,user1000,debit,3413.7,Manchester,manchester,Pixel 6,,2025-06-25 19:49:08,3413.7,UNKNOWN,19,2,25,6,9.62,1,1,2146.48,1661.17,0.76,Leeds,1,3413.7,Anomaly,High amount + new location
2025-06-28 20:38:14,user1000,refund,£3213.02,Glasgow,glasgow,Samsung Galaxy S10,,2025-06-28 20:38:14,3213.02,GBP,20,5,28,6,32.33,1,1,2110.25,1613.95,0.68,Leeds,1,3213.02,Anomaly,High amount + new location
2025-06-29 14:29:07,user1000,purchase,4222.78,London,london,Huawei P30,,2025-06-29 14:29:07,4222.78,UNKNOWN,14,6,29,6,17.85,1,1,2146.48,1604.72,1.29,Glasgow,1,4222.78,Anomaly,High amount + new location
2025-06-29 22:12:13 ,user1000,withdrawal,$4335.33,Liverpool ,liverpool,Huawei P30,,2025-06-29 22:12:13,4335.33,USD,22,6,29,6,7.72,0,1,2182.71,1624.67,1.32,London,1,4335.33,Anomaly,High amount + new location
2025-06-30 04:17:02,user1000,deposit,4169.62,Manchester,manchester,Pixel 6,,2025-06-30 04:17:02,4169.62,UNKNOWN,4,0,30,6,6.08,1,1,2322.3,1645.24,1.12,Liverpool ,1,4169.62,Anomaly,High amount + new location
2025-07-01 04:10:24 ,user1000,transfer,€4844.96,Leeds ,leeds,Huawei P30,,2025-07-01 04:10:24,4844.96,EUR,4,1,1,7,4.98,1,1,2322.3,1637.62,1.54,Manchester,1,4844.96,Anomaly,High amount + new location
2025-07-03 12:13:18,user1000,cashout,€4282.02,Birmingham,birmingham,None,,2025-07-03 12:13:18,4282.02,EUR,12,3,3,7,25.2,1,1,2182.71,1645.76,1.28,Liverpool,1,4282.02,Anomaly,High amount + new location
2025-07-04 22:11:46 ,user1000,debit,£4102.31,Liverpool ,liverpool,Nokia 3310,,2025-07-04 22:11:46,4102.31,GBP,22,4,4,7,18.52,1,1,2569.18,1626.73,0.94,Leeds,1,4102.31,Anomaly,High amount + new location
2025-07-08 04:12:26,user1000,cashout,€3078.95,Birmingham,birmingham,Samsung Galaxy S10,,2025-07-08 04:12:26,3078.95,EUR,4,1,8,7,8.82,1,1,2461.89,1632.98,0.38,Leeds,1,3078.95,Anomaly,High amount + new location
2025-07-12 06:18:49 ,user1000,withdrawal,€3783.21,Manchester ,manchester,None,,2025-07-12 06:18:49,3783.21,EUR,6,5,12,7,6.33,1,1,2146.48,1641.13,1.0,None ,1,3783.21,Anomaly,High amount + new location
2025-07-12 15:22:08 ,user1000,withdrawal,£4686.05,Manchester ,manchester,None,,2025-07-12 15:22:08,4686.05,GBP,15,5,12,7,8.43,1,1,2146.48,1634.84,1.55,Leeds ,1,4686.05,Anomaly,High amount + new location
2025-07-21 00:13:34 ,user1000,deposit,$4859.83,Birmingham ,birmingham,Nokia 3310,,2025-07-21 00:13:34,4859.83,USD,0,0,21,7,6.84,1,1,2110.25,1633.01,1.68,Leeds,1,4859.83,Anomaly,High amount + new location
2025-07-25 02:33:24 ,user1000,withdrawal,£4510.63,Cardiff ,cardiff,iPhone 13,,2025-07-25 02:33:24,4510.63,GBP,2,4,25,7,22.24,1,1,2059.06,1638.77,1.5,None,1,4510.63,Anomaly,High amount + new location
2025-06-01 15:05:41,user1001,cashout,4517.8,Cardiff,cardiff,None,,2025-06-01 15:05:41,4517.8,UNKNOWN,15,6,1,6,8.97,1,1,2051.9,1588.72,1.55,,1,4517.8,Anomaly,High amount + new location
2025-06-12 19:45:18,user1001,transfer,4214.67,Cardiff,cardiff,Xiaomi Mi 11,,2025-06-12 19:45:18,4214.67,UNKNOWN,19,3,12,6,6.28,0,1,209.56,1934.36,2.07,Leeds,1,4214.67,Anomaly,High amount + new location
2025-06-19 11:42:25 ,user1001,cashout,€3473.24,Manchester ,manchester,Nokia 3310,,2025-06-19 11:42:25,3473.24,EUR,11,3,19,6,12.14,1,1,1071.82,1574.65,1.53,London,1,3473.24,Anomaly,High amount + new location
2025-06-23 13:46:33,user1001,withdrawal,3532.78,Leeds,leeds,iPhone 13,,2025-06-23 13:46:33,3532.78,UNKNOWN,13,0,23,6,98.07,1,1,1381.86,1612.21,1.33,Manchester ,1,3532.78,Anomaly,High amount + new location
2025-06-28 04:45:27,user1001,cashout,4660.82,Glasgow,glasgow,Samsung Galaxy S10,,2025-06-28 04:45:27,4660.82,UNKNOWN,4,5,28,6,39.35,1,1,1151.18,1572.53,2.23,Manchester ,1,4660.82,Anomaly,High amount + new location
2025-06-30 08:43:40,user1001,cashout,£3135.26,Birmingham,birmingham,Samsung Galaxy S10,,2025-06-30 08:43:40,3135.26,GBP,8,0,30,6,43.46,1,1,1151.18,1689.15,1.17,Birmingham ,1,3135.26,Anomaly,High amount + new location
2025-07-01 03:57:46 ,user1001,withdrawal,€4567.36,Manchester ,manchester,iPhone 13,,2025-07-01 03:57:46,4567.36,EUR,3,1,1,7,17.91,1,1,1189.12,1639.64,2.06,London ,1,4567.36,Anomaly,High amount + new location
2025-07-08 05:42:15,user1001,debit,£4465.62,Birmingham,birmingham,Samsung Galaxy S10,,2025-07-08 05:42:15,4465.62,GBP,5,1,8,7,0.06,0,1,1189.12,1661.53,1.97,Cardiff,1,4465.62,Anomaly,High amount + new location
2025-07-12 00:14:40 ,user1001,top-up,£3291.24,None ,none,Pixel 6,,2025-07-12 00:14:40,3291.24,GBP,0,5,12,7,10.36,1,1,1381.86,1650.66,1.16,Liverpool,1,3291.24,Anomaly,High amount + new location
2025-07-14 01:35:18,user1001,withdrawal,4677.14,None,none,iPhone 13,,2025-07-14 01:35:18,4677.14,UNKNOWN,1,0,14,7,49.34,1,1,1397.7,1645.0,1.99,None ,1,4677.14,Anomaly,High amount + new location
2025-07-19 18:49:52,user1001,purchase,$3695.0,Liverpool,liverpool,Samsung Galaxy S10,,2025-07-19 18:49:52,3695.0,USD,18,5,19,7,19.57,1,1,1397.7,1693.24,1.36,Cardiff,1,3695.0,Anomaly,High amount + new location
2025-06-06 15:25:56,user1003,transfer,$4076.07,Cardiff,cardiff,Samsung Galaxy S10,,2025-06-06 15:25:56,4076.07,USD,15,4,6,6,13.03,0,1,1153.56,1269.42,2.3,Birmingham ,1,4076.07,Anomaly,High amount + new location
2025-06-10 02:24:33,user1003,purchase,$3450.4,Manchester,manchester,Huawei P30,,2025-06-10 02:24:33,3450.4,USD,2,1,10,6,15.91,1,1,1138.06,1400.76,1.65,Leeds,1,3450.4,Anomaly,High amount + new location
2025-06-11 15:31:52,user1003,top-up,£4006.05,Manchester,manchester,Pixel 6,,2025-06-11 15:31:52,4006.05,GBP,15,2,11,6,26.6,1,1,1138.06,1433.99,2.0,London,1,4006.05,Anomaly,High amount + new location
2025-06-12 21:18:46,user1003,cashout,4261.19,Birmingham,birmingham,None,,2025-06-12 21:18:46,4261.19,UNKNOWN,21,3,12,6,4.48,1,1,1203.13,1461.68,2.09,Manchester ,1,4261.19,Anomaly,High amount + new location
2025-06-19 20:36:35,user1003,debit,£4462.12,Birmingham,birmingham,Xiaomi Mi 11,,2025-06-19 20:36:35,4462.12,GBP,20,3,19,6,18.59,1,1,1287.77,1352.69,2.35,Leeds,1,4462.12,Anomaly,High amount + new location
2025-06-19 22:26:53,user1003,transfer,4582.9,None,none,Pixel 6,,2025-06-19 22:26:53,4582.9,UNKNOWN,22,3,19,6,1.84,1,1,1303.27,1413.66,2.32,Birmingham,1,4582.9,Anomaly,High amount + new location
2025-06-20 03:40:38,user1003,top-up,3069.63,Birmingham,birmingham,iPhone 13,,2025-06-20 03:40:38,3069.63,UNKNOWN,3,4,20,6,5.23,1,1,1540.31,1470.47,1.04,None,1,3069.63,Anomaly,High amount + new location
2025-06-20 04:33:38,user1003,debit,4262.97,None,none,Xiaomi Mi 11,,2025-06-20 04:33:38,4262.97,UNKNOWN,4,4,20,6,0.88,1,1,1777.35,1460.04,1.7,Birmingham,1,4262.97,Anomaly,High amount + new location
2025-06-22 02:10:15,user1003,purchase,£3666.95,Liverpool,liverpool,None,,2025-06-22 02:10:15,3666.95,GBP,2,6,22,6,3.2,1,1,1777.35,1543.36,1.22,Leeds,1,3666.95,Anomaly,High amount + new location
2025-06-22 10:40:02,user1003,deposit,3214.82,None,none,Huawei P30,,2025-06-22 10:40:02,3214.82,UNKNOWN,10,6,22,6,6.95,1,1,1931.14,1524.57,0.84,None ,1,3214.82,Anomaly,High amount + new location
2025-06-22 21:50:40,user1003,refund,£4658.85,Liverpool,liverpool,Huawei P30,,2025-06-22 21:50:40,4658.85,GBP,21,6,22,6,2.46,1,1,1931.14,1527.82,1.79,Leeds,1,4658.85,Anomaly,High amount + new location
2025-06-27 10:35:42,user1003,purchase,3208.88,London,london,iPhone 13,,2025-06-27 10:35:42,3208.88,UNKNOWN,10,4,27,6,7.45,1,1,1854.24,1558.25,0.87,None ,1,3208.88,Anomaly,High amount + new location
2025-06-29 08:08:04 ,user1003,purchase,$4083.7,London ,london,Xiaomi Mi 11,,2025-06-29 08:08:04,4083.7,USD,8,6,29,6,26.56,1,1,1854.24,1536.58,1.45,Liverpool,1,4083.7,Anomaly,High amount + new location
2025-06-29 13:56:32,user1003,top-up,4055.22,London,london,Samsung Galaxy S10,,2025-06-29 13:56:32,4055.22,UNKNOWN,13,6,29,6,5.81,1,1,1931.14,1548.97,1.37,London ,1,4055.22,Anomaly,High amount + new location
2025-07-01 10:07:36,user1003,withdrawal,3347.87,Cardiff,cardiff,Samsung Galaxy S10,,2025-07-01 10:07:36,3347.87,UNKNOWN,10,1,1,7,14.22,1,1,1931.14,1554.53,0.91,Liverpool ,1,3347.87,Anomaly,High amount + new location
2025-07-06 11:43:43,user1003,deposit,€3811.85,Manchester,manchester,Pixel 6,,2025-07-06 11:43:43,3811.85,EUR,11,6,6,7,61.08,1,1,2089.9,1517.37,1.13,Glasgow,1,3811.85,Anomaly,High amount + new location
2025-07-10 20:29:16,user1003,cashout,£3342.45,Liverpool,liverpool,Nokia 3310,,2025-07-10 20:29:16,3342.45,GBP,20,3,10,7,11.45,1,1,2099.55,1501.2,0.83,None,1,3342.45,Anomaly,High amount + new location
2025-07-12 04:37:14 ,user1003,purchase,€4378.48,Leeds ,leeds,Xiaomi Mi 11,,2025-07-12 04:37:14,4378.48,EUR,4,5,12,7,6.34,1,1,2099.55,1494.51,1.52,Manchester,1,4378.48,Anomaly,High amount + new location
2025-07-12 05:48:43,user1003,deposit,4585.0,None,none,Nokia 3310,,2025-07-12 05:48:43,4585.0,UNKNOWN,5,5,12,7,1.19,1,1,2104.27,1510.5,1.64,Leeds ,1,4585.0,Anomaly,High amount + new location
2025-07-15 04:55:34 ,user1003,refund,£3392.24,Birmingham ,birmingham,Huawei P30,,2025-07-15 04:55:34,3392.24,GBP,4,1,15,7,32.88,1,1,2104.27,1534.16,0.84,Leeds,1,3392.24,Anomaly,High amount + new location
2025-07-15 05:25:23,user1003,top-up,£4541.06,Birmingham,birmingham,Samsung Galaxy S10,,2025-07-15 05:25:23,4541.06,GBP,5,1,15,7,0.5,1,1,2108.99,1532.65,1.59,Birmingham ,1,4541.06,Anomaly,High amount + new location
2025-07-17 00:36:01,user1003,transfer,£3964.8,Cardiff,cardiff,iPhone 13,,2025-07-17 00:36:01,3964.8,GBP,0,3,17,7,14.4,1,1,2099.55,1550.09,1.2,Glasgow ,1,3964.8,Anomaly,High amount + new location
2025-07-17 15:08:18,user1003,cashout,4055.16,Liverpool,liverpool,Xiaomi Mi 11,,2025-07-17 15:08:18,4055.16,UNKNOWN,15,3,17,7,7.52,0,1,2089.9,1554.44,1.26,Liverpool ,1,4055.16,Anomaly,High amount + new location
2025-07-18 10:11:49 ,user1003,purchase,£4944.93,Birmingham ,birmingham,Samsung Galaxy S10,,2025-07-18 10:11:49,4944.93,GBP,10,4,18,7,19.06,1,1,2099.55,1561.42,1.82,Liverpool,1,4944.93,Anomaly,High amount + new location
2025-07-19 04:11:23 ,user1003,debit,€4179.93,London ,london,iPhone 13,,2025-07-19 04:11:23,4179.93,EUR,4,5,19,7,9.89,1,1,2099.55,1586.97,1.31,Liverpool,1,4179.93,Anomaly,High amount + new location
2025-07-20 06:32:18,user1003,purchase,3188.44,Liverpool,liverpool,Nokia 3310,,2025-07-20 06:32:18,3188.44,UNKNOWN,6,6,20,7,3.25,0,1,2104.27,1579.52,0.69,Manchester ,1,3188.44,Anomaly,High amount + new location
2025-07-20 13:33:16,user1003,deposit,£3599.88,Cardiff,cardiff,Samsung Galaxy S10,,2025-07-20 13:33:16,3599.88,GBP,13,6,20,7,4.15,1,1,2109.74,1569.24,0.95,Liverpool,1,3599.88,Anomaly,High amount + new location
2025-07-21 09:27:11,user1003,debit,3266.98,Birmingham,birmingham,Pixel 6,,2025-07-21 09:27:11,3266.98,UNKNOWN,9,0,21,7,19.9,1,1,2110.49,1569.05,0.74,Cardiff,1,3266.98,Anomaly,High amount + new location
2025-07-23 20:06:21 ,user1003,top-up,£3182.08,Birmingham ,birmingham,Pixel 6,,2025-07-23 20:06:21,3182.08,GBP,20,2,23,7,7.43,1,1,2104.27,1555.24,0.69,Manchester ,1,3182.08,Anomaly,High amount + new location
2025-07-25 09:58:13,user1003,withdrawal,4606.45,Leeds,leeds,Pixel 6,,2025-07-25 09:58:13,4606.45,UNKNOWN,9,4,25,7,24.78,1,1,2099.55,1558.23,1.61,London,1,4606.45,Anomaly,High amount + new location
2025-07-25 16:36:11,user1003,deposit,4832.97,Cardiff,cardiff,Nokia 3310,,2025-07-25 16:36:11,4832.97,UNKNOWN,16,4,25,7,4.26,1,1,2108.99,1569.84,1.74,Leeds,1,4832.97,Anomaly,High amount + new location
2025-07-27 21:25:34,user1003,purchase,4619.87,Manchester,manchester,iPhone 13,,2025-07-27 21:25:34,4619.87,UNKNOWN,21,6,27,7,2.3,1,1,2104.27,1593.95,1.58,Leeds,1,4619.87,Anomaly,High amount + new location
2025-07-30 11:29:10 ,user1003,debit,€4850.02,Liverpool ,liverpool,None,,2025-07-30 11:29:10,4850.02,EUR,11,2,30,7,2.56,1,1,2099.55,1611.57,1.71,Leeds,1,4850.02,Anomaly,High amount + new location
2025-07-31 02:25:20,user1003,cashout,€4163.57,None,none,None,,2025-07-31 02:25:20,4163.57,EUR,2,3,31,7,14.94,0,1,2104.27,1626.13,1.27,Liverpool ,1,4163.57,Anomaly,High amount + new location
2025-07-31 05:28:20,user1003,top-up,4861.62,Manchester,manchester,Xiaomi Mi 11,,2025-07-31 05:28:20,4861.62,UNKNOWN,5,3,31,7,3.05,1,1,2108.99,1631.07,1.69,None,1,4861.62,Anomaly,High amount + new location
2025-06-11 06:11:36,user1004,withdrawal,4655.0,None,none,Samsung Galaxy S10,,2025-06-11 06:11:36,4655.0,UNKNOWN,6,2,11,6,8.48,1,1,2205.05,1170.14,2.09,Birmingham ,1,4655.0,Anomaly,High amount + new location
2025-06-11 16:01:14,user1004,cashout,3525.09,Leeds,leeds,Nokia 3310,,2025-06-11 16:01:14,3525.09,UNKNOWN,16,2,11,6,9.83,1,1,2236.74,1650.07,0.78,None,1,3525.09,Anomaly,High amount + new location
2025-06-13 11:19:52,user1004,transfer,$4294.34,None,none,Nokia 3310,,2025-06-13 11:19:52,4294.34,USD,11,4,13,6,10.8,1,1,2236.74,1549.82,1.33,Glasgow ,1,4294.34,Anomaly,High amount + new location
2025-06-14 01:18:40,user1004,refund,€3380.01,Cardiff,cardiff,Nokia 3310,,2025-06-14 01:18:40,3380.01,EUR,1,5,14,6,12.64,1,1,2236.74,1556.38,0.73,Birmingham,1,3380.01,Anomaly,High amount + new location
2025-06-15 07:10:28,user1004,withdrawal,€3110.79,Manchester,manchester,Nokia 3310,,2025-06-15 07:10:28,3110.79,EUR,7,6,15,6,5.25,1,1,2396.55,1512.85,0.47,None,1,3110.79,Anomaly,High amount + new location
2025-06-25 16:55:50,user1004,top-up,£3033.06,Liverpool,liverpool,Huawei P30,,2025-06-25 16:55:50,3033.06,GBP,16,2,25,6,16.12,1,1,2333.32,1473.28,0.47,Glasgow ,1,3033.06,Anomaly,High amount + new location
2025-06-27 02:07:10,user1004,purchase,4271.49,Manchester,manchester,Xiaomi Mi 11,,2025-06-27 02:07:10,4271.49,UNKNOWN,2,4,27,6,5.61,1,1,2416.89,1432.79,1.29,London,1,4271.49,Anomaly,High amount + new location
2025-07-06 23:49:51 ,user1004,refund,€4707.19,Cardiff ,cardiff,Nokia 3310,,2025-07-06 23:49:51,4707.19,EUR,23,6,6,7,64.95,1,1,2236.74,1436.29,1.72,Leeds,1,4707.19,Anomaly,High amount + new location
2025-07-11 11:13:49 ,user1004,transfer,€4611.81,Birmingham ,birmingham,Pixel 6,,2025-07-11 11:13:49,4611.81,EUR,11,4,11,7,94.01,1,1,2236.34,1449.34,1.64,Manchester ,1,4611.81,Anomaly,High amount + new location
2025-07-15 11:33:55,user1004,deposit,4306.97,Birmingham,birmingham,Xiaomi Mi 11,,2025-07-15 11:33:55,4306.97,UNKNOWN,11,1,15,7,60.53,1,1,2235.94,1465.46,1.41,Manchester,1,4306.97,Anomaly,High amount + new location
2025-07-16 07:55:03 ,user1004,debit,€4774.89,Birmingham ,birmingham,Xiaomi Mi 11,,2025-07-16 07:55:03,4774.89,EUR,7,2,16,7,20.35,0,1,2236.34,1487.45,1.71,Birmingham,1,4774.89,Anomaly,High amount + new location
2025-07-17 18:33:04 ,user1004,top-up,£4987.69,Glasgow ,glasgow,Xiaomi Mi 11,,2025-07-17 18:33:04,4987.69,GBP,18,3,17,7,34.63,0,1,2236.74,1522.45,1.81,Birmingham ,1,4987.69,Anomaly,High amount + new location
2025-07-17 18:47:34,user1004,withdrawal,3108.96,London,london,Pixel 6,,2025-07-17 18:47:34,3108.96,UNKNOWN,18,3,17,7,0.24,1,1,2285.03,1560.97,0.53,Glasgow ,1,3108.96,Anomaly,High amount + new location
2025-07-22 20:23:18,user1004,refund,$3950.74,None,none,Xiaomi Mi 11,,2025-07-22 20:23:18,3950.74,USD,20,1,22,7,78.37,0,1,2285.03,1564.69,1.06,Leeds,1,3950.74,Anomaly,High amount + new location
2025-07-31 08:42:43,user1004,purchase,4292.34,Cardiff,cardiff,Xiaomi Mi 11,,2025-07-31 08:42:43,4292.34,UNKNOWN,8,3,31,7,28.27,1,1,2233.41,1534.62,1.34,Cardiff ,1,4292.34,Anomaly,High amount + new location
2025-06-06 12:59:16,user1005,debit,4364.04,None,none,Xiaomi Mi 11,,2025-06-06 12:59:16,4364.04,UNKNOWN,12,4,6,6,6.69,1,1,1321.03,1100.89,2.76,Leeds,1,4364.04,Anomaly,High amount + new location
2025-06-09 07:22:43,user1005,top-up,€4117.71,Leeds,leeds,Pixel 6,,2025-06-09 07:22:43,4117.71,EUR,7,0,9,6,17.26,1,1,1652.69,1603.48,1.54,London ,1,4117.71,Anomaly,High amount + new location
2025-06-10 18:39:04,user1005,transfer,£3309.42,Cardiff,cardiff,Pixel 6,,2025-06-10 18:39:04,3309.42,GBP,18,1,10,6,9.54,1,1,1652.69,1637.2,1.01,Glasgow,1,3309.42,Anomaly,High amount + new location
2025-06-11 11:51:22 ,user1005,cashout,£4820.08,Manchester ,manchester,Xiaomi Mi 11,,2025-06-11 11:51:22,4820.08,GBP,11,2,11,6,17.2,1,1,1702.59,1611.05,1.94,Cardiff,1,4820.08,Anomaly,High amount + new location
2025-06-16 03:19:28 ,user1005,purchase,£4004.43,Glasgow ,glasgow,None,,2025-06-16 03:19:28,4004.43,GBP,3,0,16,6,21.63,1,1,1702.59,1566.46,1.47,None ,1,4004.43,Anomaly,High amount + new location
2025-06-19 14:44:17,user1005,top-up,4268.5,Liverpool,liverpool,Nokia 3310,,2025-06-19 14:44:17,4268.5,UNKNOWN,14,3,19,6,20.36,1,1,1652.69,1555.41,1.68,Cardiff,1,4268.5,Anomaly,High amount + new location
2025-06-20 19:02:34,user1005,top-up,$4807.26,London,london,Pixel 6,,2025-06-20 19:02:34,4807.26,USD,19,4,20,6,0.27,1,1,1465.57,1612.13,2.07,Leeds,1,4807.26,Anomaly,High amount + new location
2025-06-21 22:24:18,user1005,withdrawal,€3845.37,Cardiff,cardiff,Xiaomi Mi 11,,2025-06-21 22:24:18,3845.37,EUR,22,5,21,6,27.36,1,1,1602.79,1675.73,1.34,London,1,3845.37,Anomaly,High amount + new location
2025-06-24 07:48:35,user1005,purchase,$3320.52,None,none,Samsung Galaxy S10,,2025-06-24 07:48:35,3320.52,USD,7,1,24,6,48.61,1,1,1702.59,1649.71,0.98,None ,1,3320.52,Anomaly,High amount + new location
2025-06-30 15:06:25,user1005,debit,3153.49,Manchester,manchester,Pixel 6,,2025-06-30 15:06:25,3153.49,UNKNOWN,15,0,30,6,16.98,1,1,1702.59,1600.48,0.91,Liverpool ,1,3153.49,Anomaly,High amount + new location
2025-06-30 20:55:39 ,user1005,transfer,£4977.03,London ,london,iPhone 13,,2025-06-30 20:55:39,4977.03,GBP,20,0,30,6,5.49,1,1,1702.59,1602.83,2.04,Leeds,1,4977.03,Anomaly,High amount + new location
2025-07-07 17:42:11 ,user1005,withdrawal,£3023.51,Cardiff ,cardiff,Huawei P30,,2025-07-07 17:42:11,3023.51,GBP,17,0,7,7,11.98,1,1,1803.71,1585.07,0.77,Leeds,1,3023.51,Anomaly,High amount + new location
2025-07-10 09:14:55,user1005,purchase,€3226.03,Manchester,manchester,iPhone 13,,2025-07-10 09:14:55,3226.03,EUR,9,3,10,7,63.55,1,1,1823.89,1572.94,0.89,Cardiff ,1,3226.03,Anomaly,High amount + new location
2025-07-19 02:31:33 ,user1005,withdrawal,$4007.99,Birmingham ,birmingham,Nokia 3310,,2025-07-19 02:31:33,4007.99,USD,2,5,19,7,26.4,1,1,1766.29,1527.97,1.47,Leeds,1,4007.99,Anomaly,High amount + new location
2025-07-19 20:23:59,user1005,refund,$4143.53,Leeds,leeds,Xiaomi Mi 11,,2025-07-19 20:23:59,4143.53,USD,20,5,19,7,17.87,1,1,1773.78,1538.88,1.54,Birmingham ,1,4143.53,Anomaly,High amount + new location
2025-07-20 22:53:29,user1005,withdrawal,4326.41,None,none,Samsung Galaxy S10,,2025-07-20 22:53:29,4326.41,UNKNOWN,22,6,20,7,15.8,1,1,1773.78,1542.99,1.65,Cardiff,1,4326.41,Anomaly,High amount + new location
2025-07-21 05:08:08 ,user1005,transfer,£3253.92,Birmingham ,birmingham,Xiaomi Mi 11,,2025-07-21 05:08:08,3253.92,GBP,5,0,21,7,3.32,0,1,1773.78,1567.09,0.94,Leeds,1,3253.92,Anomaly,High amount + new location
2025-07-21 09:08:50 ,user1005,purchase,$3443.89,Liverpool ,liverpool,Pixel 6,,2025-07-21 09:08:50,3443.89,USD,9,0,21,7,4.01,1,1,1781.26,1562.49,1.06,Birmingham ,1,3443.89,Anomaly,High amount + new location
2025-07-21 18:21:37 ,user1005,withdrawal,$3583.89,London ,london,None,,2025-07-21 18:21:37,3583.89,USD,18,0,21,7,8.42,1,1,1781.26,1550.02,1.16,None,1,3583.89,Anomaly,High amount + new location
2025-07-22 06:06:20,user1005,refund,3429.08,Manchester,manchester,Nokia 3310,,2025-07-22 06:06:20,3429.08,UNKNOWN,6,1,22,7,11.75,1,1,1782.4,1549.95,1.06,London ,1,3429.08,Anomaly,High amount + new location
2025-07-27 00:56:11,user1005,refund,4516.1,Leeds,leeds,Nokia 3310,,2025-07-27 00:56:11,4516.1,UNKNOWN,0,6,27,7,5.74,1,1,1734.44,1525.24,1.82,Liverpool,1,4516.1,Anomaly,High amount + new location
2025-07-28 17:02:25 ,user1005,cashout,£3267.16,Glasgow ,glasgow,iPhone 13,,2025-07-28 17:02:25,3267.16,GBP,17,0,28,7,20.76,1,1,1702.59,1538.92,1.02,Cardiff ,1,3267.16,Anomaly,High amount + new location
2025-07-29 12:04:58,user1005,debit,4936.67,Liverpool,liverpool,Huawei P30,,2025-07-29 12:04:58,4936.67,UNKNOWN,12,1,29,7,5.19,1,1,1766.29,1526.72,2.08,Manchester,1,4936.67,Anomaly,High amount + new location
2025-06-07 17:19:58,user1006,purchase,3323.25,Leeds,leeds,Xiaomi Mi 11,,2025-06-07 17:19:58,3323.25,UNKNOWN,17,5,7,6,28.82,1,1,909.44,770.98,3.13,Manchester ,1,3323.25,Anomaly,High amount + new location
2025-06-08 18:37:56,user1006,refund,4348.3,Cardiff,cardiff,Samsung Galaxy S10,,2025-06-08 18:37:56,4348.3,UNKNOWN,18,6,8,6,25.3,1,1,1529.22,1206.62,2.34,Leeds,1,4348.3,Anomaly,High amount + new location
2025-06-10 16:33:28 ,user1006,top-up,€3420.97,London ,london,Xiaomi Mi 11,,2025-06-10 16:33:28,3420.97,EUR,16,1,10,6,0.25,1,1,1529.22,1509.0,1.25,Birmingham,1,3420.97,Anomaly,High amount + new location
